T_max (°C),T_min (°C),ET_0 (mm/day)
39.56377512,15.9977148,7.633856757
34.90982632,14.27677779,6.643516844
38.76804793,10.75565936,7.77167624
33.69654677,10.86027929,6.60757608
29.92804066,27.40110386,2.54822768
41.38204635,23.56786293,7.320719089
40.98831758,23.21064831,7.258594776
38.89392942,22.29285638,6.802573566
30.44290274,26.98438289,2.984314472
36.80461334,19.60533851,6.582319684
32.21947794,27.40821657,3.603145871
26.83164147,17.18890052,4.26495525
43.34627151,28.53415009,7.135544066
27.73637262,23.9731396,2.921670372
44.00474708,15.14354272,8.780468801
33.92011546,21.28169843,5.568394097
28.70265858,20.66061123,4.156268829
35.83801895,12.75797643,6.977483807
42.45891672,21.82485812,7.826658347
39.64449773,16.29571247,7.630151307
41.13122296,11.04697534,8.305109047
38.17566733,28.97312315,5.376749127
38.84553129,22.82980738,6.715295648
41.98391303,27.53837864,6.892086598
29.99336018,23.5211201,3.910791721
34.78849927,17.13967384,6.343002274
29.42418884,20.25376145,4.45472235
44.75336016,23.51493521,8.257208611
43.88118679,29.2050465,7.18239961
25.78853623,15.07338918,4.317510446
39.11150345,27.49954117,6.008135719
43.50496635,28.48155611,7.193350676
28.6115069,23.40831029,3.447676911
36.35890461,28.62533255,4.82513084
43.30976595,17.95757175,8.413452355
25.67891957,29.06032352,
38.94840534,24.05565754,6.564041633
30.94698015,10.84011535,5.985905071
43.48792391,28.13745664,7.246820357
44.4211649,19.68945618,8.553770273
43.88532978,19.2065397,8.457313063
34.48428433,21.32933212,5.719323043
42.24085302,12.98769094,8.474183429
41.89098797,19.38332097,7.927987513
31.38200946,26.62254433,3.522614768
41.57830948,10.30964918,8.439020074
25.74015269,15.45834321,4.247922552
36.92539757,10.04909173,7.384477695
29.60017675,18.31422618,4.83971237
27.41133772,24.56631021,2.548153647
26.53906403,25.97543658,1.141123244
38.92577552,28.90379522,5.64820686
31.79749928,22.17009226,4.793962826
39.49533543,15.09253733,7.685233306
26.30712682,28.48295898,
31.30580676,25.50631508,3.838954866
35.78982585,21.48856966,6.058859713
40.8144633,23.91280431,7.114964727
31.37505006,28.4863271,2.798786312
37.51782753,24.24788057,6.118285229
42.71955496,17.36749015,8.31091635
37.31726376,24.26056405,6.057215077
29.6591895,10.80556325,5.69731201
25.48801563,17.72831124,3.787284054
42.40197748,18.12646064,8.170059661
25.42538822,13.33676469,4.45994477
42.49403345,10.46170961,8.645697859
35.57874268,12.66762473,6.923034435
43.78135397,23.09242992,8.040273556
40.97566472,26.04577633,6.839990347
44.95868221,29.76406985,7.418207872
32.01423631,16.92727006,5.664479907
40.34376578,21.98758445,7.237723892
33.03861827,28.74289934,3.481637624
34.59751241,13.34083563,6.643893569
37.55010926,24.35291173,6.110095946
42.47354228,25.09957466,7.418313016
44.68166938,11.77951072,9.109149572
40.36546828,27.2249877,6.452592741
33.35533564,26.26210094,4.37449324
33.42714005,10.66806013,6.558410792
39.75164603,11.8216883,7.947085701
29.77554292,10.98253788,5.710080339
27.20948226,16.69487064,4.447097227
32.09244315,20.18577981,5.230767331
30.74477983,20.64695456,4.768491523
30.92616241,15.3533352,5.57375662
29.67215502,28.23193773,1.935680746
25.84186379,17.3652558,3.957907166
25.35747869,10.91100312,4.712035177
44.75444779,16.00454223,8.912500146
33.55546267,20.62218845,5.56944066
32.68653294,18.16443645,5.682947264
38.59294565,15.47685038,7.436909887
29.36507776,12.626465,5.475997203
43.99922368,26.38329,7.67319347
40.72690029,29.92290484,6.024339492
26.78822005,16.59084267,4.350561584
33.35161552,17.63242088,5.921640978
42.58236615,22.36075049,7.799187632
43.89464045,24.36882949,7.916923842
34.34803022,17.8405907,6.152720455
37.26822778,28.09859034,5.274045252
28.34067892,21.20007978,3.924586828
44.82337252,19.00780153,8.714701871
29.63343403,22.93345506,3.936691081
43.85463548,29.05607696,7.200645351
37.99293298,25.89104589,5.96992389
37.1547359,10.80026261,7.399267114
35.25377022,16.64619821,6.510912365
29.61339623,19.4108937,4.662700204
28.53056064,16.29035144,4.853471837
29.40972418,24.00375122,3.570111598
28.72876524,26.525383,2.326369972
40.59168947,24.6269019,6.948823755
32.00250518,29.78666574,2.500742142
26.15685353,15.45095296,4.357746035
44.3820526,27.4997899,7.617974754
42.6757177,25.3324533,7.443008741
43.55504566,17.24357515,8.52967493
44.89815645,24.68249087,8.157723122
28.47790498,12.08151913,5.319696013
32.92484038,25.78666965,4.346575857
40.16476951,20.64661205,7.347452961
38.92041236,15.84580345,7.487940244
28.07791813,23.11554604,3.335191573
41.3166625,22.83239997,7.397738677
29.48881144,14.18972445,5.349060098
29.4763523,10.6079483,5.67103705
35.73948846,18.67245174,6.414580856
36.8587987,21.39023739,6.367132348
36.60172416,27.53210557,5.181149303
26.82973675,28.56433591,
42.54921725,20.57610436,7.982950753
30.31200085,25.07606968,3.591455748
27.59029843,18.78606545,4.19588439
42.7749616,24.92164313,7.528953628
44.11302996,14.0960305,8.865791722
42.24255235,17.4212947,8.187081362
41.19032149,22.68455998,7.381693529
38.10483961,10.36315931,7.638114962
36.01714741,24.44922621,5.636222862
26.7397352,26.71071003,0.261705351
33.16906426,17.98283322,5.831671923
32.45377034,18.95884834,5.513870067
30.19507568,27.02564424,2.850524067
39.46840227,25.51309271,6.481520862
34.9175147,15.76298978,6.513845712
26.62092432,16.47952213,4.32329926
29.40366404,23.57756465,3.688244844
38.66517527,21.26396185,6.874082201
26.52261719,13.24459142,4.737380668
42.02413828,16.19859818,8.224734762
34.90293054,27.99966554,4.464409759
34.61173155,23.76348873,5.339273286
36.84815569,29.71948635,4.705510047
41.49361932,25.3402506,7.101731247
31.95618416,28.83948864,2.935579365
38.56032305,14.32377148,7.514320667
36.31463928,25.4296975,5.540039296
30.3405654,10.4043504,5.880179372
42.57259973,23.41520043,7.670062997
40.94852043,19.38564556,7.684502126
38.16903669,16.93520144,7.209927555
42.01163458,27.24808705,6.950133764
42.34588402,27.08535385,7.077703974
39.16725953,10.4460341,7.877672723
41.74026657,22.19010245,7.591365773
38.94942923,17.35664449,7.366948609
38.60281544,18.31322003,7.188574977
37.37222756,26.64081478,5.629032471
40.05433279,16.19679543,7.739027696
28.17210211,28.86097621,
42.61741518,13.59267653,8.532252113
42.43687055,23.25444847,7.652671083
25.58494566,23.44210134,2.136946239
41.51633501,15.04390323,8.179553684
27.57739735,16.49501218,4.575237795
31.70237709,26.69596985,3.628042803
39.87016513,25.2361051,6.645505582
28.21519792,16.58191761,4.73021263
41.35934048,20.67913094,7.65927281
41.64268356,11.23360593,8.416230554
35.14935468,14.17491765,6.709128193
25.12771743,19.71641118,3.228007299
30.74076266,11.71947471,5.872715025
37.33853837,26.8666471,5.571277202
44.62372356,24.3601242,8.121046749
37.63627054,28.87267341,5.21427685
30.19607162,23.86933812,3.890485558
37.68011406,28.80802745,5.245383957
35.79970759,21.09025111,6.119021763
40.5969079,22.00437222,7.304248842
27.13961278,29.53942109,
40.22055805,22.84258294,7.094856603
35.82533157,10.61573138,7.10564256
44.25984008,24.47605553,8.005298577
31.83744332,28.10937384,3.182345459
37.65243786,25.911605,5.861284158
43.64056211,21.67666545,8.158477237
27.05019456,23.42607026,2.826663133
43.74456974,29.80383579,7.029902713
38.75771445,11.81324177,7.715869183
26.35674118,23.34489657,2.553658094
31.01927134,15.66795389,5.56153076
39.16344177,22.80180793,6.80765588
26.34701203,22.15247152,2.971150321
36.6434092,13.06913664,7.145311255
31.91766114,14.13493291,5.939614811
37.41831036,22.43259156,6.373939328
25.91484068,12.56459895,4.669080402
42.43073612,15.3036175,8.385567455
44.46977938,26.70491095,7.763157864
44.37755711,16.54183012,8.784255102
39.99303663,19.76120313,7.398551967
27.6017248,28.8228067,
40.16526392,14.54298178,7.885430527
25.49173833,17.79252035,3.775745868
25.44247103,22.12915551,2.611534044
31.47220438,25.10677859,4.01175813
34.77286381,28.03306773,4.406905669
40.40814836,28.30945975,6.25915735
38.66590753,25.53280149,6.238752376
33.91805413,14.56661673,6.38061503
30.47253333,10.4961866,5.903349825
44.94249,17.67547861,8.847056826
33.52362604,12.83097702,6.430881342
34.02774049,24.20775295,5.072379163
28.27247642,23.22261174,3.376156991
40.89619097,10.87943283,8.257741464
38.87364452,26.73187558,6.083230635
29.41539226,14.97486533,5.243457051
26.64762091,18.64454151,3.947517895
38.60998604,23.35867471,6.572839636
38.09022429,18.58837574,7.029557476
30.46519054,18.82575606,4.995930818
44.01727125,11.31255991,8.97016939
28.02115784,18.02887099,4.45223304
33.64669602,25.29695786,4.712571043
43.8723184,28.30352674,7.335639663
33.39454634,18.26994274,5.854214758
37.77051895,18.47171654,6.959799451
32.95188796,24.05254213,4.765405972
30.48430405,28.85544002,2.09016019
44.67955296,15.3412188,8.934269925
33.18668013,18.80288413,5.730311391
42.88198407,25.91946487,7.417213868
29.59909212,22.19387139,4.102367568
29.26209408,12.21172688,5.489880075
25.62268166,22.55465471,2.531309403
38.03333651,13.73492569,7.429023499
32.37052687,20.20431868,5.305318104
42.287165,20.58206535,7.913535133
34.46419813,27.52406724,4.434764155
44.36386856,19.24988548,8.57667159
28.71051031,15.58884844,4.992600483
42.37246336,14.61932696,8.414292713
40.53193706,27.48503753,6.4561508
40.41843689,13.42021709,8.016446867
41.89566456,18.51737122,8.008030211
40.22047982,13.7434623,7.949811506
37.52440643,25.4660808,5.905648794
27.62489755,19.4874528,4.070085082
25.65052359,17.02287381,3.965971031
43.41695696,17.22199281,8.496672493
37.33300629,27.04428413,5.531860013
40.93074582,21.07547909,7.502473641
34.63044703,24.35735702,5.229676068
27.34616378,27.94077033,
27.50371584,28.03483352,
38.71130574,16.57018109,7.376738044
33.6061179,29.04902526,3.618164603
29.01049453,10.49751764,5.574597259
34.83189093,17.53671122,6.310726082
26.28417874,27.91597715,
36.63942804,15.4927376,6.959357606
30.37986809,15.46162901,5.426172916
40.95118201,16.0524457,7.970870488
31.20723918,22.2462677,4.598515698
34.10440298,18.76665551,5.976832903
25.2324108,24.53469673,1.230037655
26.44893776,27.89821285,
32.84987113,23.4839875,4.853320442
34.59877669,14.0893344,6.584644705
37.00041096,28.65363805,5.046157454
30.83325157,15.28985747,5.557851123
38.89963772,12.99788591,7.681560051
42.20244794,11.79934558,8.522455714
40.59701978,21.26767481,7.391711264
25.79237651,12.27524925,4.672055292
34.61013895,12.77551768,6.689058062
27.09860357,16.00060961,4.522532868
29.84090032,15.63306019,5.271503743
44.73325187,22.08479021,8.40784938
27.84991086,26.33490559,1.906334335
34.97776307,25.22699312,5.160545653
37.36311469,15.24968909,7.155644194
39.04929941,14.90620996,7.590630122
36.19297367,29.3158306,4.573851955
25.19541695,10.16472483,4.745621134
31.52922616,27.59441066,3.24122851
35.35423287,13.99457038,6.772414912
26.75732998,28.94568646,
32.01253862,16.8461457,5.673807054
25.66406218,18.80703548,3.616869187
26.57156994,24.14241228,2.320588336
32.93846552,21.75338103,5.20903492
27.65431508,16.35878659,4.615586783
36.35081697,21.07661832,6.27161463
38.78929938,24.61413769,6.429887617
41.01173398,10.84669892,8.285957625
29.00300488,10.22398611,5.593502401
28.34965165,19.16133878,4.345757061
27.09135681,12.63673236,4.940256026
37.72860499,23.28688583,6.33352241
39.12951453,14.28104912,7.65385864
25.6317229,18.65702214,3.639464505
43.72424492,13.95341874,8.779346758
26.03942567,20.96967171,3.208561868
35.82592671,12.32106919,7.00385503
39.18121039,10.46213706,7.880155844
42.41938247,11.02263276,8.606497074
39.28173864,29.08516883,5.72679021
41.03456166,12.84572437,8.195114853
31.78900385,24.16956506,4.359629549
41.29650227,11.35852408,8.329899894
26.60229693,12.16320704,4.874505164
42.89633312,20.17752503,8.113046785
35.95184752,19.2974186,6.39551314
41.3459554,29.03160619,6.415178644
34.04636569,28.89670906,3.857485875
37.8715539,25.59217285,5.988140749
35.52805322,22.0420366,5.902112167
39.63179044,19.09920635,7.373358123
26.63259964,17.12357069,4.221219009
26.20704168,28.94175094,
29.94206468,22.05817623,4.242917969
28.1908936,21.58145055,3.786070863
42.43567133,14.63802244,8.428486691
29.38427975,10.93395636,5.625190049
44.51730512,28.9037716,7.431049706
31.73791584,16.27470518,5.671667639
28.64235831,18.85178047,4.485012449
40.79397014,12.29279887,8.167314636
38.17415551,26.7384866,5.8632792
34.96391433,10.55263666,6.913434161
36.10727102,26.67981524,5.211040523
39.38403557,12.80570026,7.80722561
29.56909483,27.73128225,2.172486996
44.92667832,24.59545275,8.176454706
44.49586324,13.29340525,8.99871457
38.00651373,21.31635986,6.689445915
28.99084902,16.25312629,4.977172074
38.60456485,13.56466198,7.576134776
26.44396818,27.18364399,
25.61305004,18.07045533,3.756058339
30.15365777,17.97087429,5.040981356
34.25245913,13.3977335,6.558078137
42.36545011,17.66131352,8.198858613
39.5433814,27.43233693,6.157784211
39.85413042,17.26257421,7.601865142
33.50986669,29.03207125,3.582414662
31.91869985,28.92617798,2.877974443
32.42077526,12.89797319,6.16750247
44.75299127,13.54622507,9.048476251
25.80218383,27.25348141,
42.34062992,17.85521838,8.176915145
36.57350817,10.08747965,7.302834204
33.77230838,15.47743639,6.260432355
39.50515321,21.95257986,7.014385674
34.73337883,25.98531932,4.914231006
42.46846476,12.66777234,8.544428929
43.01403728,12.21082729,8.695445684
33.43441854,28.44185307,3.757075245
30.53655594,25.02296736,3.692396438
36.84700657,21.79559202,6.307031656
43.24726691,25.3837358,7.599231423
29.21324378,18.57708723,4.691342685
37.45933167,25.16911495,5.940269467
37.6312044,17.43605983,7.028507205
39.66226045,14.88189145,7.740705434
27.6313537,24.58026843,2.6458686
39.31649929,18.39344584,7.362572184
43.18065041,29.62754209,6.884472312
28.59366218,16.98970365,4.770448772
29.7508665,28.43454841,1.856114776
44.42790188,28.65925097,7.444997924
28.61953905,14.83705894,5.062801595
42.08770187,25.96442363,7.179496463
34.84555713,18.6614901,6.183651225
29.94462149,28.35049454,2.045001135
42.41499803,19.00248545,8.097726726
33.9061051,24.88607435,4.890228161
35.29634708,19.33934818,6.217890588
32.18466739,14.55601511,5.963663324
36.85901703,13.98700258,7.131589039
28.27047745,18.50862389,4.439890852
32.82163073,25.10989314,4.480466467
44.38824645,22.1014297,8.313711441
30.16266865,23.7725858,3.904239188
38.13473329,15.64652701,7.311609385
31.50380128,19.62870692,5.155722571
40.46946251,10.8879053,8.1584189
27.61747321,26.35064832,1.739005118
44.3964209,29.79784324,7.236424311
34.07579083,18.13758125,6.047411488
29.72100927,10.21927306,5.754456903
26.46993495,13.39585279,4.707006673
28.3951581,23.05053756,3.471321501
35.39547897,22.24158636,5.833172784
31.74006353,25.75729439,3.928055159
41.57766732,15.07768022,8.192255335
33.61775047,25.27263831,4.708611125
29.97428545,23.75968043,3.84160298
37.34289973,16.45628995,7.047850095
39.13554434,20.90976296,7.043618809
28.34083816,12.94547617,5.203949754
28.35238433,19.05129007,4.366700846
25.73342854,27.62394679,
39.7280403,18.4238276,7.464518066
38.27609055,26.79133413,5.884898168
34.49261751,21.80506731,5.64654192
41.88340898,13.83753426,8.342457116
41.11340306,21.62212489,7.488928995
36.70708729,20.11966658,6.493460898
42.36542561,17.9728267,8.173535241
29.1168242,12.39260879,5.439631567
27.23839239,18.33417328,4.17826799
30.39499223,11.45524752,5.814319948
26.14173712,11.97538103,4.786152424
35.62339056,18.31833066,6.425413645
43.73211385,16.10762964,8.652975055
25.78687081,28.51088652,
27.44219828,17.51411611,4.378459825
34.04398057,25.15716244,4.875013459
43.67750035,20.60495053,8.276106792
31.3231221,24.08171337,4.224400631
35.14469617,15.20231966,6.620767808
25.83145718,28.83809946,
27.96686402,20.60176994,3.940293094
44.73260246,26.62648143,7.850900685
44.30237393,17.30091387,8.712919036
25.09879962,12.00422698,4.538237861
44.03623571,23.47423295,8.065375037
37.78239876,10.15519297,7.574248189
42.35836589,19.50585953,8.037134835
34.09479711,13.85603805,6.483833216
35.31192057,22.54751009,5.75986907
34.77693161,29.58839746,3.927903764
38.33728515,19.28805813,7.018782255
27.7930251,26.34996513,1.859652612
25.5994718,20.15568374,3.274347614
31.15859883,19.91680062,5.013059323
39.09361525,28.60846986,5.770127578
29.03706904,27.79931737,1.773980407
38.46864867,25.7160093,6.146854194
44.39824092,15.92511507,8.829396864
